route_id,kind,position,gid,role,cluster_id,is_seed,priority_score,path
189,chain,4,100000002592567100,peripheral,5,False,0.387203,100000000667713100 → 100000008636603100 → 100000003016635100 → 100000002592567100
190,chain,1,100000003635170100,transit,34,False,0.864708,100000003635170100 → 100000005602999100 → 100000008501413100 → 100000005910895100
190,chain,2,100000005602999100,peripheral,34,False,0.475381,100000003635170100 → 100000005602999100 → 100000008501413100 → 100000005910895100
190,chain,3,100000008501413100,transit,34,False,0.529304,100000003635170100 → 100000005602999100 → 100000008501413100 → 100000005910895100
190,chain,4,100000005910895100,peripheral,34,False,0.134502,100000003635170100 → 100000005602999100 → 100000008501413100 → 100000005910895100
191,chain,1,100000002957787100,coordinator,1,False,0.900323,100000002957787100 → 100000002645993100 → 100000002398779100 → 100000008576243100
191,chain,2,100000002645993100,peripheral,1,False,0.575386,100000002957787100 → 100000002645993100 → 100000002398779100 → 100000008576243100
191,chain,3,100000002398779100,consolidator,1,False,0.912189,100000002957787100 → 100000002645993100 → 100000002398779100 → 100000008576243100
191,chain,4,100000008576243100,terminal,1,False,0.500027,100000002957787100 → 100000002645993100 → 100000002398779100 → 100000008576243100
192,chain,1,100000004188160100,peripheral,5,False,0.611465,100000004188160100 → 100000008346837100 → 100000007593823100 → 100000003249054100
192,chain,2,100000008346837100,coordinator,14,False,0.961321,100000004188160100 → 100000008346837100 → 100000007593823100 → 100000003249054100
192,chain,3,100000007593823100,coordinator,1,False,0.813527,100000004188160100 → 100000008346837100 → 100000007593823100 → 100000003249054100
192,chain,4,100000003249054100,consolidator,4,False,0.785098,100000004188160100 → 100000008346837100 → 100000007593823100 → 100000003249054100
193,chain,1,100000004400305100,distributor,1,False,0.886588,100000004400305100 → 100000002645993100 → 100000002398779100 → 100000008576243100
193,chain,2,100000002645993100,peripheral,1,False,0.575386,100000004400305100 → 100000002645993100 → 100000002398779100 → 100000008576243100
193,chain,3,100000002398779100,consolidator,1,False,0.912189,100000004400305100 → 100000002645993100 → 100000002398779100 → 100000008576243100
193,chain,4,100000008576243100,terminal,1,False,0.500027,100000004400305100 → 100000002645993100 → 100000002398779100 → 100000008576243100
194,chain,1,100000008121806100,peripheral,7,False,0.478709,100000008121806100 → 100000008346837100 → 100000007593823100 → 100000003249054100
194,chain,2,100000008346837100,coordinator,14,False,0.961321,100000008121806100 → 100000008346837100 → 100000007593823100 → 100000003249054100
194,chain,3,100000007593823100,coordinator,1,False,0.813527,100000008121806100 → 100000008346837100 → 100000007593823100 → 100000003249054100
194,chain,4,100000003249054100,consolidator,4,False,0.785098,100000008121806100 → 100000008346837100 → 100000007593823100 → 100000003249054100
195,chain,1,100000008379273100,transit,8,False,0.687081,100000008379273100 → 100000008346837100 → 100000007593823100 → 100000003249054100
195,chain,2,100000008346837100,coordinator,14,False,0.961321,100000008379273100 → 100000008346837100 → 100000007593823100 → 100000003249054100
195,chain,3,100000007593823100,coordinator,1,False,0.813527,100000008379273100 → 100000008346837100 → 100000007593823100 → 100000003249054100
195,chain,4,100000003249054100,consolidator,4,False,0.785098,100000008379273100 → 100000008346837100 → 100000007593823100 → 100000003249054100
